/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401001 401001 26258313 2019-12-04T17:33:53.530 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 1 1 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401002 401002 26258313 2019-12-04T17:33:53.880 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 2 2 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401003 401003 26258313 2019-12-04T17:33:54.184 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 3 3 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401004 401004 26258313 2019-12-04T17:33:54.547 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 4 4 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401005 401005 26258313 2019-12-04T17:33:54.989 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 5 5 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401006 401006 26258313 2019-12-04T17:33:55.280 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 6 6 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401007 401007 26258313 2019-12-04T17:33:55.538 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 7 7 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401008 401008 26258313 2019-12-04T17:33:55.797 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 8 8 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401009 401009 26258313 2019-12-04T17:33:56.072 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 9 9 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401010 401010 26258313 2019-12-04T17:33:56.322 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 10 10 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401011 401011 26258313 2019-12-04T17:33:56.572 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 11 11 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401012 401012 26258313 2019-12-04T17:33:56.822 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 12 12 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401013 401013 26258313 2019-12-04T17:33:57.072 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 13 13 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401014 401014 26258313 2019-12-04T17:33:57.339 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 14 14 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401015 401015 26258313 2019-12-04T17:33:57.591 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 15 15 500_RD_401
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/401016 401016 26258313 2019-12-04T17:33:57.854 no nan hk_b_universal_4.1_ 292.7 48 x200 40 119 50000 500" onlyhard x x x 1 16 16 500_RD_401
