/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31001 31001 26178044 2019-10-10T00:44:36.826 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 1 1 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31002 31002 26178044 2019-10-10T00:44:37.105 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 2 2 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31003 31003 26178044 2019-10-10T00:44:37.157 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 3 3 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31004 31004 26178044 2019-10-10T00:44:37.199 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 4 4 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31005 31005 26178044 2019-10-10T00:44:37.251 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 5 5 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31006 31006 26178044 2019-10-10T00:44:37.294 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 6 6 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31007 31007 26178044 2019-10-10T00:44:37.391 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 7 7 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31008 31008 26178044 2019-10-10T00:44:37.464 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 8 8 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31009 31009 26178044 2019-10-10T00:44:37.546 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 9 9 9.9_900_289_r1rho
/home/hanskoss/data/Cadherin/nmrCad/spectra/900_1/9002_9.9defr_20190904_RDtemp/31010 31010 26178044 2019-10-10T00:44:37.589 no nan hk_b_universal_4.2_r1rho 289 8 x200 35 119 30000 900_1" r1rho x x x 1 10 10 9.9_900_289_r1rho
