/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8001 8001 26191932 2019-10-19T16:12:07.733 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 1 1 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8002 8002 26191932 2019-10-19T16:12:07.847 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 2 2 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8003 8003 26191932 2019-10-19T16:12:07.908 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 3 3 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8004 8004 26191932 2019-10-19T16:12:07.937 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 4 4 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8005 8005 26191932 2019-10-19T16:12:07.963 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 5 5 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8006 8006 26191932 2019-10-19T16:12:07.985 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 6 6 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8007 8007 26191932 2019-10-19T16:12:08.015 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 7 7 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8008 8008 26191932 2019-10-19T16:12:08.050 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 8 8 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8009 8009 26191932 2019-10-19T16:12:08.076 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 9 9 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8010 8010 26191932 2019-10-19T16:12:08.103 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 10 10 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8011 8011 26191932 2019-10-19T16:12:08.134 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 11 11 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8012 8012 26191932 2019-10-19T16:12:08.165 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 12 12 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8013 8013 26191932 2019-10-19T16:12:08.184 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 13 13 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8014 8014 26191932 2019-10-19T16:12:08.213 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 14 14 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8015 8015 26191932 2019-10-19T16:12:08.248 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 15 15 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8016 8016 26191932 2019-10-19T16:12:08.283 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 16 16 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8017 8017 26191932 2019-10-19T16:12:08.310 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 17 17 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8018 8018 26191932 2019-10-19T16:12:08.336 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 18 18 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8019 8019 26191932 2019-10-19T16:12:08.373 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 19 19 9.9_800c_286_cest
/home/hanskoss/data/Cadherin/nmrCad/spectra/800conv/800conv_20191009_defrost/8020 8020 26191932 2019-10-19T16:12:08.415 no nan hkNCESTd3_ 286.3 8 134 35 119 399889.5 800conv" antiphase x x x 1 20 20 9.9_800c_286_cest
