/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216001 216001 26172908 2019-10-06T11:08:34.315 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 1 1 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216002 216002 26172908 2019-10-06T11:08:34.839 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 2 2 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216003 216003 26172908 2019-10-06T11:08:35.322 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 3 3 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216004 216004 26172908 2019-10-06T11:08:35.822 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 4 4 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216005 216005 26172908 2019-10-06T11:08:36.314 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 5 5 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216006 216006 26172908 2019-10-06T11:08:37.758 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 6 6 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216007 216007 26172908 2019-10-06T11:08:38.956 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 7 7 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216008 216008 26172908 2019-10-06T11:08:39.640 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 8 8 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216009 216009 26172908 2019-10-06T11:08:40.206 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 9 9 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216010 216010 26172908 2019-10-06T11:08:40.706 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 10 10 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216011 216011 26172908 2019-10-06T11:08:41.275 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 11 11 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216012 216012 26172908 2019-10-06T11:08:42.365 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 12 12 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216013 216013 26172908 2019-10-06T11:08:42.940 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 13 13 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216014 216014 26172908 2019-10-06T11:08:43.432 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 14 14 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216015 216015 26172908 2019-10-06T11:08:43.933 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 15 15 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216016 216016 26172908 2019-10-06T11:08:44.648 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 16 16 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216017 216017 26172908 2019-10-06T11:08:45.190 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 17 17 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216018 216018 26172908 2019-10-06T11:08:45.681 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 18 18 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216019 216019 26172908 2019-10-06T11:08:46.390 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 19 19 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216020 216020 26172908 2019-10-06T11:08:47.648 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 20 20 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216021 216021 26172908 2019-10-06T11:08:48.215 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 21 21 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216022 216022 26172908 2019-10-06T11:08:48.790 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 22 22 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216023 216023 26172908 2019-10-06T11:08:49.349 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 23 23 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216024 216024 26172908 2019-10-06T11:08:49.915 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 24 24 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216025 216025 26172908 2019-10-06T11:08:50.474 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 25 25 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216026 216026 26172908 2019-10-06T11:08:51.048 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 26 26 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216027 216027 26172908 2019-10-06T11:08:52.015 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 27 27 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216028 216028 26172908 2019-10-06T11:08:52.682 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 28 28 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216029 216029 26172908 2019-10-06T11:08:53.225 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 29 29 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216030 216030 26172908 2019-10-06T11:08:53.807 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 30 30 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216031 216031 26172908 2019-10-06T11:08:54.375 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 31 31 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216032 216032 26172908 2019-10-06T11:08:54.940 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 32 32 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216033 216033 26172908 2019-10-06T11:08:55.524 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 33 33 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216034 216034 26172908 2019-10-06T11:08:56.107 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 34 34 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216035 216035 26172908 2019-10-06T11:08:56.665 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 35 35 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216036 216036 26172908 2019-10-06T11:08:57.924 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 36 36 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216037 216037 26172908 2019-10-06T11:08:58.440 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 37 37 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216038 216038 26172908 2019-10-06T11:08:58.991 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 38 38 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216039 216039 26172908 2019-10-06T11:08:59.565 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 39 39 500_RD_216
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/216040 216040 26172909 2019-10-06T11:09:00.074 no nan hk_b_universal_4.0_ 292.7 8 186 40 119 5000 500" cpmg x x x 1 40 40 500_RD_216
