/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153001 153001 26172905 2019-10-06T11:05:46.710 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 1 1 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153002 153002 26172905 2019-10-06T11:05:47.161 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 2 2 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153003 153003 26172905 2019-10-06T11:05:47.544 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 3 3 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153004 153004 26172905 2019-10-06T11:05:47.936 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 4 4 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153005 153005 26172905 2019-10-06T11:05:48.304 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 5 5 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153006 153006 26172905 2019-10-06T11:05:48.711 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 6 6 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153007 153007 26172905 2019-10-06T11:05:49.094 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 7 7 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153008 153008 26172905 2019-10-06T11:05:49.446 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 8 8 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153009 153009 26172905 2019-10-06T11:05:50.061 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 9 9 500_RD_153
/home/hanskoss/data/Cadherin/nmrCad/spectra/500/500_20190924_C11defr/153010 153010 26172905 2019-10-06T11:05:50.412 no nan hk_hkncpmg3.4rsnob_ 292.7 8 102 40 119 40000 500" < x x x 1 10 10 500_RD_153
